id,name,neighborhood,cuisine,price_level,rating,review_count,is_open,hours,tags,description,menu_summary,top_reviews,vibe
ChWvY05jAtrBzLpWSUiHQg,Rival,Unknown,"Sports Bars, Burgers, Chicken Wings",,3.6,67,True,"[{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}]","Sports Bars, Burgers, Chicken Wings","Rival is a sports bar serving up burgers, chicken wings and other pub fare.","The menu features classic sports bar food like burgers, chicken wings, and likely other items such as fries, onion rings, and sandwiches.",No Yelp reviews were found for this restaurant.,Sporty
rgohunOzrrrgdZcxkQzCgQ,Huszar,Unknown,"Bars, Hungarian",2.0,4.3,181,True,"[{'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1900', 'day': 6}]","Bars, Hungarian",Huszar is a bar serving Hungarian cuisine.,"The menu features traditional Hungarian dishes and drinks, though specifics are not available due to a lack of reviews.",No Yelp reviews could be found for this restaurant to summarize what diners liked or disliked about their experience.,Unknown
gHngt6zpP683GKe1i23LUg,Grand Concourse,Unknown,"Seafood, Cocktail Bars, Buffets",3.0,3.5,908,True,"[{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2030', 'day': 6}]","Seafood, Cocktail Bars, Buffets","Grand Concourse is a restaurant offering seafood, cocktails, and buffet dining. No further details are available due to a lack of reviews.",The menu focuses on seafood dishes. Buffet options are available. A cocktail bar is part of the restaurant's offerings.,No reviews could be found to summarize what guests liked or disliked about their experience at Grand Concourse.,Unknown
2d9ABtvEBcGCcN6B13Fy1w,Eighth & Hays,Unknown,"Wine Bars, Pizza, Cocktail Bars",2.0,4.4,199,True,"[{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 5}]","Wine Bars, Pizza, Cocktail Bars",Eighth & Hays is a bar and eatery serving pizza alongside wine and cocktails.,"The menu likely features a variety of pizzas, complemented by a selection of wines and cocktails.",No reviews available to summarize what diners liked or disliked about their experience.,Insufficient information to characterize the restaurant's ambiance or vibe.
kczPF6rOv4YAFlZYeTH9gA,The Woods House Historic Pub,Unknown,"Pubs, Salad, Soup",,4.2,57,True,"[{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 5}]","Pubs, Salad, Soup","The Woods House Historic Pub is a pub located in a historic building, serving salads and soups.","The menu focuses on pub fare, with offerings of salads and soups.",No Yelp reviews were found for The Woods House Historic Pub.,Historic
s7tzMsHVNyTJhVoYjT8ktg,Kulcher Kitchen And Bar,Unknown,"Cocktail Bars, Tacos, Sandwiches",,4.2,20,True,"[{'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}]","Cocktail Bars, Tacos, Sandwiches","Kulcher Kitchen And Bar is a local spot serving up cocktails, tacos, and sandwiches. No Yelp reviews are currently available to provide more details.","The menu features a selection of tacos and sandwiches, along with a bar serving cocktails.",No reviews found.,Unclear based on limited information.
Zn6la6TiMvwGza9htH0NZw,Cobra,Unknown,"Korean, Japanese, Karaoke",4.0,4.1,152,True,"[{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 6}]","Korean, Japanese, Karaoke",Cobra is a Korean and Japanese restaurant that also offers karaoke entertainment.,"The restaurant serves Korean and Japanese cuisine, but no specific menu details could be found.",No Yelp reviews were available for this restaurant.,Lively
jalA5zHW8ZfY3RSPG7oDxQ,Cafe Du Jour,Unknown,"French, Modern European",2.0,4.6,260,True,"[{'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 5}]","French, Modern European",Cafe Du Jour is a French and modern European restaurant. No further details could be found as there were no reviews available on Yelp.,"The menu likely features French and modern European cuisine, but specifics are unknown due to the lack of reviews and information.","No reviews were found on Yelp for Cafe Du Jour, so it's unclear what diners liked or disliked about their experiences at this restaurant.",Unknown
CLCumtBtaxl5ziuycMDkAg,Refucilo Winery,Unknown,"Wine Tasting Room, Tapas Bars",,4.9,61,True,"[{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 5}]","Wine Tasting Room, Tapas Bars",Refucilo Winery is a wine tasting room and tapas bar. It offers a place to sample wines and enjoy small plate dishes.,The menu focuses on wine tasting flights and tapas-style small plates and appetizers to accompany the wines. Specific menu items are not available due to a lack of reviews.,"No Yelp reviews could be found for Refucilo Winery, so a summary of what reviewers liked or disliked is not available.",Sophisticated
HG3ROmv3FJZTMJPpThSXOw,Luke Wholey's Wild Alaskan Grille,Unknown,"Seafood, Sushi Bars, Cocktail Bars",2.0,3.9,673,True,"[{'is_overnight': False, 'start': '1200', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1800', 'day': 6}]","Seafood, Sushi Bars, Cocktail Bars",Luke Wholey's Wild Alaskan Grille is a seafood restaurant that also features a sushi bar and cocktails.,"The menu focuses on fresh seafood dishes, including sushi offerings. A full bar serves cocktails to complement the fare.",No Yelp reviews were found to summarize the diners' experiences and opinions about Luke Wholey's Wild Alaskan Grille.,Insufficient information
QqjBOEE-gOuGWelG59xQpQ,EYV Restaurant,Unknown,"Venues & Event Spaces, Fruits & Veggies, Vegetarian",,4.7,44,True,"[{'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 5}]","Venues & Event Spaces, Fruits & Veggies, Vegetarian",EYV Restaurant is a vegetarian-friendly venue and event space.,The restaurant serves vegetarian cuisine with a focus on fresh fruits and vegetables.,No Yelp reviews found for this restaurant.,Vegetarian-focused
SFRuPnpK0GJWTlaenDKpyg,Ocha Thai Noodle,Unknown,Noodles,,3.9,48,True,"[{'is_overnight': True, 'start': '1300', 'end': '0130', 'day': 0}, {'is_overnight': True, 'start': '1300', 'end': '0130', 'day': 1}, {'is_overnight': True, 'start': '1300', 'end': '0130', 'day': 2}, {'is_overnight': True, 'start': '1300', 'end': '0230', 'day': 3}, {'is_overnight': True, 'start': '1300', 'end': '0230', 'day': 4}, {'is_overnight': True, 'start': '1300', 'end': '0230', 'day': 5}, {'is_overnight': True, 'start': '1300', 'end': '0130', 'day': 6}]",Noodles,Ocha Thai Noodle is a restaurant specializing in Thai-style noodle dishes.,The menu focuses on various Thai noodle dishes and soups. Specific menu items are unknown due to lack of available reviews or information.,"No Yelp reviews were found for this restaurant, so reviewer opinions and experiences are unavailable.",Unknown
id0K2DhGNocMRMoBcvCsyg,Senyai Thai Kitchen,Unknown,"Thai, Seafood, Noodles",2.0,4.5,362,True,"[{'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 4}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 5}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}]","Thai, Seafood, Noodles",Senyai Thai Kitchen is a Thai restaurant specializing in seafood and noodle dishes.,The menu focuses on Thai cuisine with an emphasis on seafood and noodle-based dishes. Specific menu items are unknown.,"No Yelp reviews were found for this restaurant, so reviewer opinions are unavailable.",Unknown
z15C-dJodOlPO8bMBl6F8g,Bar Marco,Unknown,"Wine Bars, Cafes, Italian",2.0,4.0,379,True,"[{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}]","Wine Bars, Cafes, Italian",,,,
oYb167NqBXJ9uKkKn_Gv-A,Bombay To Burgh,Unknown,Indian,,4.7,119,True,"[{'is_overnight': False, 'start': '1400', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 6}]",Indian,,,,
B7pcNWBNTXl4WZ22Y-2x6A,Coughlin's Law Kitchen and Ale House,Unknown,"New American, Burgers, Cocktail Bars",2.0,3.8,379,True,"[{'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}]","New American, Burgers, Cocktail Bars",Coughlin's Law Kitchen and Ale House is a New American restaurant and bar serving up burgers and cocktails.,The menu features New American cuisine with a focus on burgers. A full bar serves up cocktails.,No Yelp reviews were found for this restaurant.,Casual
otJmsevA4oNKESiBNCZsXQ,Shiloh Gastro,Unknown,New American,2.0,4.1,87,True,"[{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}]",New American,,,,
wWiD3B6p5Dwu9jeQs6GJBA,Frick Park Tavern,Unknown,"New American, Bars, Tapas/Small Plates",2.0,4.3,92,True,"[{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}]","New American, Bars, Tapas/Small Plates","Frick Park Tavern is a neighborhood spot serving New American cuisine, tapas, and drinks. It aims to be a local gathering place.",The menu focuses on New American dishes and small plates meant for sharing. Expect items with creative twists on American classics along with a selection of tapas.,No Yelp reviews could be found for Frick Park Tavern at this time.,Casual
7qcQiMJA4PhmmG9mJAim6g,Golden Gai,Unknown,"Izakaya, Sushi Bars, Wine Bars",,4.5,39,True,"[{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}]","Izakaya, Sushi Bars, Wine Bars",Golden Gai is an izakaya-style bar serving sushi and wine in a lively setting. It captures the vibe of a traditional Japanese pub.,"The menu features izakaya small plates, sushi rolls and nigiri, and a selection of wine and sake. Expect Japanese pub fare perfect for sharing.",No Yelp reviews could be found for this restaurant.,Lively
gldPX9ANF5Nic0N7igu2og,Condado Tacos,Unknown,"Tacos, Bars, Tex-Mex",2.0,4.0,1291,True,"[{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}]","Tacos, Bars, Tex-Mex",Condado Tacos is a Tex-Mex restaurant and bar specializing in tacos.,The menu focuses on tacos and likely offers other Tex-Mex fare and drinks from the bar.,No Yelp reviews were found to summarize what diners liked or disliked.,Lively
lGShWEIhr2mT6ys9mO49cQ,Shorty's - Waterfront,Unknown,"Breakfast & Brunch, Comfort Food, American",2.0,3.5,97,True,"[{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}]","Breakfast & Brunch, Comfort Food, American","Shorty's - Waterfront is a casual restaurant located by the water, serving American comfort food and breakfast/brunch fare.","The menu features classic American comfort dishes and breakfast/brunch options. Expect items like pancakes, omelettes, burgers, sandwiches and hearty entrees.",No Yelp reviews were found for this restaurant. More information is needed to summarize what diners liked or disliked about their experience.,Casual
X88w0XrUSIKue9Vuwtqs_g,Penn Ave Fish Company,Unknown,"Sushi Bars, Seafood, Seafood Markets",2.0,4.2,439,True,"[{'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 6}]","Sushi Bars, Seafood, Seafood Markets",Penn Ave Fish Company is a seafood restaurant and market offering sushi and fresh fish.,"The menu features sushi, sashimi, and a variety of fresh seafood items. They also have a seafood market with raw fish and shellfish for sale.",No Yelp reviews were found for this restaurant.,Seafood-focused
9YhEuxUPnqadrG58ewa2Dg,Fish Nor Fowl,Unknown,New American,3.0,4.3,196,True,"[{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}]",New American,,,,
sMzNLdhJZGzYirIWt-fMAg,Sienna Mercato,Unknown,"Italian, Pizza, Bars",2.0,3.8,1006,True,"[{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1400', 'end': '0100', 'day': 5}]","Italian, Pizza, Bars","Sienna Mercato is an Italian restaurant, pizzeria and bar. No Yelp reviews are available to provide further details about the restaurant at this time.","The menu likely features Italian cuisine, with an emphasis on pizza. The bar probably serves cocktails, beer and wine to accompany the food.","No reviews were found on Yelp for Sienna Mercato, so a summary of what diners liked or disliked cannot be provided without more information.",Insufficient information
fWJfIPhlYhkqaKr75TGsyA,Shibam Coffee,Unknown,Cafes,,4.6,19,True,"[{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}]",Cafes,Shibam Coffee is a local cafe. No additional details are available due to a lack of reviews.,"Likely serves coffee, tea, and light cafe fare, but specifics of the menu are unknown.",No reviews are available to summarize what customers liked or disliked about Shibam Coffee.,Unknown
iv-KMaP0dD07XLyEKJV8gg,CHiKN,Unknown,Chicken Shop,2.0,3.9,276,True,"[{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}]",Chicken Shop,"CHiKN is a chicken shop restaurant, but no further details are available due to a lack of reviews.","The restaurant likely specializes in chicken dishes, but the exact menu offerings are unknown.",There are currently no Yelp reviews available for this restaurant.,Unknown
X_XFv1Ct6cznxQy9u8Yzxw,The Smiling Moose,Unknown,"Bars, Music Venues, American",2.0,4.2,183,True,"[{'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 6}]","Bars, Music Venues, American",The Smiling Moose is a bar and music venue that serves American fare. No Yelp reviews could be found to provide additional details about the restaurant at this time.,"The menu likely features typical American bar food and drinks, but specifics are unknown without any reviews to reference.",No Yelp reviews are currently available for The Smiling Moose. More information is needed to summarize what patrons liked or disliked about their experience.,Insufficient information
ZARPISrzPW6PrMSwexHnxw,Burgatory - N. Shore,Unknown,"Burgers, New American, Beer Bar",2.0,4.0,624,True,"[{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]","Burgers, New American, Beer Bar",Burgatory is a burger joint and beer bar located on the North Shore of Pittsburgh. They serve up creative burgers and American fare in a casual setting.,The menu focuses on gourmet burgers made with high-quality ingredients. Expect unique burger topping combinations alongside other American dishes and a selection of craft beers.,No Yelp reviews were found for this restaurant location.,Casual
QlSpPzc4Oy05ic-PsoYH4g,Streets On Carson,Unknown,"Cocktail Bars, Sandwiches, Cuban",2.0,4.5,175,True,"[{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 6}]","Cocktail Bars, Sandwiches, Cuban",Streets On Carson is a cocktail bar and restaurant serving sandwiches and Cuban cuisine. No Yelp reviews were found for this establishment.,"The menu features sandwiches and Cuban dishes, complemented by a selection of cocktails from the bar.",No reviews are available to summarize what diners liked or disliked about their experience at Streets On Carson.,Insufficient information
9wUxiwtC1zCcs9VKqYsTCg,Spirits & Tales,Unknown,"Lounges, Cocktail Bars, Tapas/Small Plates",,3.4,138,True,"[{'is_overnight': False, 'start': '0700', 'end': '1100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}]","Lounges, Cocktail Bars, Tapas/Small Plates",Spirits & Tales is a lounge and cocktail bar serving tapas-style small plates.,The menu focuses on small shareable plates to accompany craft cocktails and spirits.,No Yelp reviews were found for this establishment.,Intimate
mRZCTkOgDc28VWYMvo3nVQ,Shady Grove,Unknown,American,2.0,3.8,466,True,"[{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}]",American,,,,
HKzpQvBGISZRpdAjePgL_g,Green & Grains,Unknown,"Vegan, Salad",,5.0,2,True,[],"Vegan, Salad",Green & Grains is a vegan restaurant specializing in healthy salads and plant-based fare. No Yelp reviews are currently available for this establishment.,The menu focuses on vegan salads and other health-conscious plant-based dishes. Specific menu items are unknown based on the limited information provided.,No Yelp reviews could be found for Green & Grains at this time.,Healthy
kkD0tv_e5E6a8kRpLYEcaA,Oishii Bento,Oakland,"Japanese, Korean, Sushi Bars",2.0,4.2,371,True,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}]","Japanese, Korean, Sushi Bars",Oishii Bento is a Japanese and Korean restaurant that also serves sushi. No further details are available due to a lack of reviews.,"The menu likely features Japanese bento boxes, Korean dishes, and sushi rolls, but specifics are unknown without customer reviews to reference.",No Yelp reviews could be found for this restaurant to summarize what diners liked or disliked about their experience.,Insufficient information
qTLvikPCUNFIzZs2DXSk1A,Shorty's,Unknown,"Restaurants, Beer Bar",2.0,3.7,98,True,"[{'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}]","Restaurants, Beer Bar",,,,
keJGpYownJ-j2zQJ5huvqg,Bigham Tavern,Unknown,"Chicken Wings, Pubs, Breakfast & Brunch",2.0,4.0,512,True,"[{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 6}]","Chicken Wings, Pubs, Breakfast & Brunch",Bigham Tavern is a neighborhood pub known for its chicken wings and brunch offerings.,"The menu focuses on pub fare like chicken wings, along with breakfast and brunch dishes.",No Yelp reviews were found for this restaurant.,Casual
